,date,Plate temp,scene temp,foreTotalRadiation,powerA,powerB,powerC,average power,foreWindSpeed,foreWindDirection,OT
253,2019/1/11 13:00,6.85,2,200,3171.84,3173.83,3259.84,3201.84,2,309,6.732806111
254,2019/1/11 14:00,6.87,2.1,190,3147.58,3146.99,3182.5,3159.02,2.7,296,6.657207002
255,2019/1/11 15:00,6.12,1.8,182,3086.92,3089.07,3118.08,3098.02,1.6,311,6.525520424
256,2019/1/11 16:00,6.03,1.8,182,2999.3,2981.39,3097.92,3026.2,1.1,311,6.342893317
257,2019/1/11 17:00,5.87,1.8,165,2917.87,2941.01,2967.93,2942.27,1.3,319,6.192124538
258,2019/1/11 18:00,5.89,2,138,2670.2,2669.04,2716.22,2685.15,1.8,329,5.650648719
259,2019/1/11 19:00,5.72,1.8,131,2523.4,2578.5,2648.82,2583.57,2,330,5.402910347
260,2019/1/11 20:00,5.04,1.8,112,2445.14,2441.2,2453.88,2446.74,0,275,5.161963318
261,2019/1/11 21:00,5.1,1.8,108,2359.72,2383.5,2393.82,2379.01,1,296,4.967320354
262,2019/1/11 22:00,5.33,1.6,88,2185.15,2161.94,2179.94,2175.68,0,306,4.621465317
263,2019/1/11 23:00,5.33,1.6,88,691.68,333.69,2098.11,1041.16,0,306,1.777304182
264,2019/1/12 0:00,5.08,1.3,13,1747.6,1713.6,1830.6,1763.93,1.1,283,3.590830366
265,2019/1/12 1:00,4.66,1.1,11,1652.86,1684.54,1691.36,1676.25,2.1,294,3.354946503
266,2019/1/12 2:00,4.01,1.1,10,1589.06,1554.91,1561.78,1568.58,0.9,316,3.173637135
267,2019/1/12 3:00,3.35,0.8,7,1394,1371.58,1367.54,1377.71,0.9,278,2.749658606
268,2019/1/12 4:00,3.1,0.7,6,1334.76,1324.96,1342.44,1334.05,1.6,295,2.591865796
269,2019/1/12 5:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
270,2019/1/12 6:00,-15.62,-13.5,16,166.75,179.28,183.96,176.66,0,180,0.186003722
271,2019/1/12 7:00,-15.47,-13.4,17,175.24,181.71,188.72,181.89,0,191,0.197194494
272,2019/1/12 8:00,-15.33,-13.4,17,174.98,181.71,189.56,182.08,0,186,0.202493372
273,2019/1/12 9:00,-15.18,-13.4,25,177.06,180.09,192.27,183.14,0,146,0.242498471
274,2019/1/12 10:00,-15.18,-13.4,25,181.71,188.16,201,190.29,0,146,0.251164677
275,2019/1/12 11:00,-14.94,-13.5,22,189.56,202.2,204.6,198.79,0,146,0.268110103
276,2019/1/12 12:00,-14.75,-13.4,34,209.25,217.92,230.52,219.23,0,104,0.350967696
277,2019/1/12 13:00,0.36,12.7,34,56.16,439501.44,0,146519.2,0,104,0.426488851
278,2019/1/12 14:00,-14.12,-12.9,42,253.45,259.54,270.8,261.26,0,138,0.425028893
279,2019/1/12 15:00,-13.6,-12.5,42,276,277.57,292.83,282.13,0,178,0.445574884
280,2019/1/12 16:00,-13.33,-12.4,49,306.9,312.34,339.5,319.58,0,144,0.540193358
281,2019/1/12 17:00,-11.31,-10.9,78,500.4,512.08,517.5,509.99,0,242,0.881776322
282,2019/1/12 18:00,-10.94,-10.7,78,500.4,497.52,518.25,505.39,0,289,0.840965659
283,2019/1/12 19:00,-10.72,-10.5,79,503.7,501.51,522.12,509.11,0.2,192,0.93812462
284,2019/1/12 20:00,-9.99,-10,82,519,523.64,543.66,528.77,0.3,252,0.921025345
285,2019/1/12 21:00,-9.58,-9.6,84,526.68,535.86,550.4,537.65,0,261,0.946784472
286,2019/1/12 22:00,-9.12,-9.5,87,564.98,592.54,579.6,579.04,0,256,1.040278773
287,2019/1/12 23:00,-8.54,-9.1,98,603.78,615.88,637.56,619.07,0,227,1.163949923
288,2019/1/13 0:00,-8.39,-9,97,615.88,633.36,645.42,631.55,0,248,1.165889827
289,2019/1/13 1:00,-7.5,-8.5,102,622.8,633.88,649.8,635.49,0,271,1.172153053
290,2019/1/13 2:00,-7.08,-8.1,108,648.6,660.48,679.14,662.74,0,251,1.257601319
291,2019/1/13 3:00,-6.77,-7.8,114,672.21,690,714.48,692.23,0,208,1.366950594
292,2019/1/13 4:00,-6.23,-7.4,120,712.76,724.5,751.01,729.42,0,236,1.425034072
293,2019/1/13 5:00,-5.43,-6.7,130,773.92,792.35,828,798.09,0,266,1.529275212
294,2019/1/13 6:00,-5.08,-6.6,138,810.81,841.8,869.95,840.85,0,257,1.631887098
295,2019/1/13 7:00,-3.98,-6.1,153,938.4,978.38,1005.94,974.24,1.1,192,1.961832961
296,2019/1/13 8:00,-3.87,-6.1,154,972.9,1001.95,1021.2,998.68,0.4,218,2.020648295
297,2019/1/13 9:00,-3.39,-5.8,165,1041.9,1050.32,1083.3,1058.51,0,192,2.216467927
298,2019/1/13 10:00,-2.81,-5.3,178,1211.04,1190.24,1280.2,1227.16,1.3,192,2.523817561
299,2019/1/13 11:00,-1.6,-4.5,177,1179.9,1179.9,1240.2,1200,1.1,196,2.48718797
300,2019/1/13 12:00,-1.58,-4.2,178,1174.77,1178.2,1224.36,1192.44,1,279,2.368588725
301,2019/1/13 13:00,-0.69,-3.7,234,1524.6,1688.48,1782.78,1665.29,3.3,178,3.340646765
302,2019/1/13 14:00,-0.54,-3.6,229,1729.39,1814.7,1903,1815.7,1.8,216,3.671405887
303,2019/1/13 15:00,1.2,-3.1,253,2096.76,2030.56,2038.32,2055.21,1.9,210,4.335901011
304,2019/1/13 16:00,2.07,-2.9,270,2414.72,2257.2,2472.85,2381.59,1.5,187,5.00411089
305,2019/1/13 17:00,3.2,-2.8,250,2181.96,2325.62,2209.32,2238.97,2.2,263,4.686468194
306,2019/1/13 18:00,2.95,-2.6,248,2141.48,2130.96,2151.45,2141.3,1.4,208,4.522995664
307,2019/1/13 19:00,3.06,-2.4,257,2185.15,2093.04,2236.96,2171.72,1.5,183,4.591982613
308,2019/1/13 20:00,3.43,-2.5,236,2311.82,2169.2,2001.19,2160.74,1.8,234,4.703904772
309,2019/1/13 21:00,3.37,-2.5,227,1794.7,1977.8,2005.08,1925.86,2.1,281,3.958677989
310,2019/1/13 22:00,2.24,-2.5,238,1854.9,1889.14,2008.96,1917.67,2.7,201,3.985006413
311,2019/1/13 23:00,2.08,-2.6,238,1948.24,2115.96,1994.36,2019.52,1.8,236,4.165748217
312,2019/1/14 0:00,2.68,-2.3,285,2144.05,2380.48,2692.05,2405.53,2.5,202,4.843369985
313,2019/1/14 1:00,3.43,-2,254,2373.48,2244,2145.15,2254.21,2.5,264,4.838521488
314,2019/1/14 2:00,3.26,-1.9,249,2058.84,2099.88,2171.45,2110.06,2.9,226,4.405681682
315,2019/1/14 3:00,4.33,-1.3,271,2783.88,3130.19,2553.04,2822.37,3.6,211,5.86571781
316,2019/1/14 4:00,5.81,-0.9,346,2983.5,3145.5,3672,3267,1.6,226,6.620184402
317,2019/1/14 5:00,6.24,-0.9,328,3678.8,3557.25,3479.41,3571.82,2.4,227,7.554612761
318,2019/1/14 6:00,5.41,-1,216,2079,2061.12,2109.12,2083.08,1.7,207,4.435928788
319,2019/1/14 7:00,5.2,-0.8,252,2082.66,2237.2,2701.23,2340.36,1.6,201,4.740045571
320,2019/1/14 8:00,4.97,-1.2,176,1875.29,1810.37,1761.75,1815.8,2.6,206,3.931207098
321,2019/1/14 9:00,4.05,-1.3,165,1651.3,1431.36,1362.13,1481.6,2,187,3.360134393
322,2019/1/14 10:00,3.62,-1.2,193,1367.54,1582.07,1645.6,1531.74,2.1,186,3.089789934
323,2019/1/14 11:00,2.53,-1.2,179,1394.62,1403.46,1638.8,1478.96,1.4,206,3.020054099
324,2019/1/14 12:00,2.39,-1.4,167,1491.6,1550.33,1636.8,1559.58,2.3,255,3.154043454
325,2019/1/14 13:00,1.87,-1.3,126,1206.84,1053.47,1021.44,1093.92,2.4,257,2.327123444
326,2019/1/14 14:00,1.7,-1.3,124,988.42,976.32,955.66,973.47,3.1,245,1.987839394
327,2019/1/14 15:00,1.14,-1.3,118,908.52,891,930.12,909.88,1.8,228,1.85714494
328,2019/1/14 16:00,0.14,-1.5,103,742.5,743.7,764.94,750.38,2.8,270,1.41570469
329,2019/1/14 17:00,-0.31,-1.6,94,769.5,774.06,778.55,774.04,1.8,270,1.462767263
330,2019/1/14 18:00,-0.71,-1.7,93,811.2,747.03,840,799.41,2.8,253,1.528343243
331,2019/1/14 19:00,-0.62,-1.7,94,813.6,840.72,934.26,862.86,2,240,1.615872802
332,2019/1/14 20:00,-0.58,-1.7,88,853.75,855.54,850,853.1,1.7,237,1.668500577
333,2019/1/14 21:00,-1.1,-1.9,73,566.16,555.27,563.64,561.69,2.4,270,1.026245036
334,2019/1/14 22:00,-1.22,-1.9,70,536,541.89,541.89,539.93,1.5,258,1.014595298
335,2019/1/14 23:00,-1.62,-1.9,65,489.83,480.24,505.4,491.82,1.7,248,0.922214215
336,2019/1/15 0:00,-1.97,-2,55,459,472.5,515.28,482.26,1.1,282,0.830232978
337,2019/1/15 1:00,-2.16,-2,48,440.7,429.03,488.16,452.63,1.3,263,0.801665874
338,2019/1/15 2:00,-2.29,-2,38,412.97,404.4,397.66,405.01,1.3,254,0.750280183
339,2019/1/15 3:00,-2.35,-2,36,378.56,383.61,387.44,383.2,1.8,248,0.68532028
340,2019/1/15 4:00,-2.75,-2.1,33,276.36,266.09,301.76,281.4,1.3,234,0.531277606
341,2019/1/15 5:00,-3,-2.1,30,248.9,259.6,266.5,258.33,1.4,240,0.468457309
342,2019/1/15 6:00,-3.12,-2.1,29,241.61,247.38,246.62,245.2,1.1,258,0.435716075
343,2019/1/15 7:00,-3.35,-2.2,20,207.04,207.04,198.71,204.26,1.6,267,0.33237699
344,2019/1/15 8:00,-3.87,-2.4,8,106.42,112.68,112.32,110.47,2.4,254,0.144805089
345,2019/1/15 9:00,-3.96,-2.4,7,98.08,104.89,104.55,102.51,1.9,272,0.11846249
346,2019/1/15 10:00,-4.02,-2.4,7,87.36,92.7,98.08,92.71,2.1,230,0.144876822
347,2019/1/15 11:00,-4.08,-2.4,4,80.86,86.66,85.68,84.4,1.9,258,0.1027488
348,2019/1/15 12:00,-4.35,-2.5,1,60.9,67.32,71.4,66.54,2.3,245,0.067675512
349,2019/1/15 13:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
350,2019/1/15 14:00,-17.54,-14.7,13,134.4,158.88,174.72,156,0,278,0.05431409
351,2019/1/15 15:00,-11.41,-14.5,23,202.2,213.28,230.86,215.45,0,293,0.281528102
352,2019/1/15 16:00,-16.89,-14.4,26,223.04,232.9,258.4,238.11,0,284,0.219280968
353,2019/1/15 17:00,-16.81,-14.3,21,234.94,246.96,267.93,249.94,0,312,0.231466304
354,2019/1/15 18:00,-16.66,-14.3,23,279.2,286.59,276.8,280.86,0,326,0.308721218
355,2019/1/15 19:00,-16.18,-15,39,367.12,384.48,379.62,377.07,0,73,0.642268171
356,2019/1/15 20:00,-15.99,-14.9,34,394.24,411.8,446.04,417.36,0.3,76,0.680356663
357,2019/1/15 21:00,-15.85,-14.6,40,413.54,424.8,460.2,432.85,0.2,76,0.725996795
358,2019/1/15 22:00,-15.6,-14.1,40,453.76,448.56,461.5,454.61,0.2,76,0.800750052
359,2019/1/15 23:00,-15.12,-13.7,42,458.9,474.36,493.5,475.59,0,76,0.831778687
360,2019/1/16 0:00,-15.04,-13.7,43,470.34,475.7,519.76,488.6,0,76,0.854129414
361,2019/1/16 1:00,-13.75,-12.9,53,746.72,689.28,756.84,730.95,0,76,1.410599662
362,2019/1/16 2:00,-12.91,-12.7,59,945.12,934.03,892.5,923.88,0,76,1.836320868
363,2019/1/16 3:00,-12.23,-12,75,1079.65,1094.4,1285.22,1153.09,0,76,2.157928677
364,2019/1/16 4:00,-10.06,-11.5,63,971.52,1013.87,1025.15,1003.51,0,76,1.981844793
365,2019/1/16 5:00,-9.87,-11.2,81,1299.48,1054.12,1354.7,1236.1,0,76,2.595227172
366,2019/1/16 6:00,-8.56,-10.6,85,1378.02,1623.05,1427.1,1476.06,0,76,2.898695936
367,2019/1/16 7:00,-6.12,-10.1,154,2064.44,1921.39,2368.06,2117.96,0,41,4.336661011
368,2019/1/16 8:00,-2.56,-8.9,171,2646.54,2630.88,2718.3,2665.24,0.3,263,5.611869034
369,2019/1/16 9:00,-1.77,-8.6,192,2802.99,2662.54,2938.32,2801.28,0.4,313,5.923932633
370,2019/1/16 10:00,-0.97,-8.2,172,2934.08,2714.4,3134.76,2927.75,0,256,6.151566243
371,2019/1/16 11:00,2.39,-7.9,228,3273.16,3100.72,3438.7,3270.86,0.6,101,6.862619651
372,2019/1/16 12:00,1.74,-8.2,228,3638,3287.25,3114.4,3346.55,0.9,347,7.463937386
373,2019/1/16 13:00,1.53,-7.9,240,3433.68,3491.84,3457.74,3461.09,0,44,7.21138448
374,2019/1/16 14:00,0.3,-8.2,113,2609.06,1638.34,1588.28,1945.23,1.4,34,5.04061457
375,2019/1/16 15:00,-0.75,-8.3,120,1516.4,1532.25,1668.45,1572.37,1,24,3.408691075
376,2019/1/16 16:00,-1.46,-8,165,3020.64,2564.55,1907.16,2497.45,0,51,5.983404941
377,2019/1/16 17:00,2.02,-6.6,242,3331.95,3493.5,3348.62,3391.36,0,93,7.059104064
378,2019/1/16 18:00,2.26,-5.8,307,4114,4097.25,4285.84,4165.7,1.3,300,8.651436266
379,2019/1/16 19:00,3.12,-5.4,313,4175.85,4224.48,4292.18,4230.84,3,347,8.802546445
380,2019/1/16 20:00,3.03,-5.5,316,4217.16,4272.75,4345.98,4278.63,1.4,348,8.90299475
381,2019/1/16 21:00,2.58,-5.2,323,4326.03,4306.5,4373.42,4335.32,2.5,333,9.025487966
382,2019/1/16 22:00,2.76,-5.3,329,4325.64,4333.16,4400.76,4353.19,1.4,332,9.06684322
383,2019/1/16 23:00,2.53,-5.2,345,4508.4,4468.36,4515.8,4497.52,0.3,286,9.420956151
384,2019/1/17 0:00,3.27,-4.5,347,4481.58,4542.72,4522.56,4515.62,1.4,243,9.400716996
385,2019/1/17 1:00,2.76,-5,352,4495.4,4529.25,4610.25,4544.97,2.6,25,9.471052601
386,2019/1/17 2:00,2.7,-4.7,354,4502.05,4535.9,4542.75,4526.9,3.1,358,9.373216232
387,2019/1/17 3:00,2.54,-4.7,354,4535.72,4576.5,4657.64,4589.95,3.9,311,9.483977094
388,2019/1/17 4:00,2.57,-4.8,358,4549.5,4596.59,4663.68,4603.26,1.8,354,9.50826154
389,2019/1/17 5:00,2.41,-5.1,363,4569.72,4644.22,4718,4643.98,2.9,23,9.67638829
390,2019/1/17 6:00,2.74,-5.2,365,4556.24,4596.68,4664.25,4605.72,1.6,341,9.532831887
391,2019/1/17 7:00,2.89,-4.3,369,4583.28,4596.75,4737.92,4639.32,0.6,325,9.593000988
392,2019/1/17 8:00,3.47,-4,371,4657.64,4644,4710.72,4670.79,4.1,341,9.676302906
393,2019/1/17 9:00,3.51,-4.4,372,4664.4,4711.72,4771.92,4716.01,1.9,295,9.78038087
394,2019/1/17 10:00,3.14,-4.5,371,4691.89,4698.38,4744.65,4711.64,3.7,308,9.771346232
395,2019/1/17 11:00,2.51,-4.7,371,4637.45,4664.08,4751.38,4684.3,1.3,118,9.749407287
396,2019/1/17 12:00,2.87,-4.4,372,4678.31,4677.56,4764.48,4706.78,2.8,359,9.720832011
397,2019/1/17 13:00,2.7,-4.4,370,4685.1,4670.82,4758.44,4704.79,1.7,332,9.753126254
398,2019/1/17 14:00,2.49,-4.2,369,4664.73,4671,4765.5,4700.41,2.5,286,9.72965719
399,2019/1/17 15:00,2.51,-4.1,368,4664.64,4623.75,4738.5,4675.63,1.1,279,9.720903913
400,2019/1/17 16:00,2.59,-4.1,364,4590.06,4644,4677.75,4637.27,3.6,310,9.582843458
401,2019/1/17 17:00,2.2,-4.4,353,4515.35,4488.75,4610.37,4538.16,1.7,349,9.386169555
402,2019/1/17 18:00,2.24,-4.4,349,4501.6,4461.75,4536,4499.78,2,312,9.348002068
403,2019/1/17 19:00,2.43,-4,343,4433,4454.66,4488.75,4458.8,1.5,288,9.258579932
404,2019/1/17 20:00,2.74,-3.9,332,4365.21,4359.88,4407.52,4377.54,2,6,9.114887787
405,2019/1/17 21:00,2.76,-4,333,4292.6,4353.11,4407.52,4351.08,1.2,340,9.015928295
406,2019/1/17 22:00,2.62,-3.8,327,4345.6,4339.57,4347,4344.06,1.4,330,9.06120717
407,2019/1/17 23:00,2.83,-4.2,322,4258.33,4258.33,4312.49,4276.38,2.8,356,8.891621583
408,2019/1/18 0:00,2.95,-3.8,308,4107.95,4104,4204.72,4138.89,1.6,317,8.615018693
409,2019/1/18 1:00,2.85,-3.5,301,4046.84,4063.5,4131.62,4080.65,1.9,347,8.497508016
410,2019/1/18 2:00,3.01,-4.2,293,4005.2,3962.25,4048.46,4005.3,1.5,308,8.388783175
411,2019/1/18 3:00,2.06,-4,279,3879.44,3863.51,3926.6,3889.85,1.6,332,8.13402301
412,2019/1/18 4:00,2.07,-3.9,277,3846.48,3844.26,3916.8,3869.18,1.4,309,8.075541912
413,2019/1/18 5:00,2.22,-4,270,3852.12,3868.08,3910,3876.73,3.1,353,8.106115587
414,2019/1/18 6:00,2.45,-3.8,250,3588.87,3570,3701.88,3620.25,1.5,350,7.595425744
415,2019/1/18 7:00,2.35,-3.6,212,3313.38,3360.36,3362.26,3345.33,2.8,334,7.070710426
416,2019/1/18 8:00,1.05,-4,205,3222.03,3265.36,3303.72,3263.7,1.4,284,6.82925539
417,2019/1/18 9:00,0.95,-3.8,195,3215.4,3201.42,3198.95,3205.26,1.3,307,6.764372877
418,2019/1/18 10:00,0.97,-3.7,186,2979.04,3029.67,3105.36,3038.02,2.8,296,6.346365465
419,2019/1/18 11:00,1.08,-3.9,171,2935.14,2924.95,2956.66,2938.92,1.6,340,6.228555444
420,2019/1/18 12:00,0.68,-4.4,166,2874.34,2874.34,2922.36,2890.35,0.8,323,6.111830811
421,2019/1/18 13:00,0.64,-4.5,162,2793.28,2807.04,2874.34,2824.89,1.3,283,5.930090623
422,2019/1/18 14:00,0.36,-4.2,153,2773.8,2779.52,2820.8,2791.37,1.7,23,5.767795071
423,2019/1/18 15:00,-1.35,-4.6,100,2194.13,2237.37,2240.58,2224.03,1,333,4.588895697
424,2019/1/18 16:00,-0.77,-4.4,86,2007.72,1954.4,2080.04,2014.05,1.7,283,4.130150372
425,2019/1/18 17:00,-0.69,-4.5,19,1855.65,1823.52,1865.28,1848.15,0.7,350,3.780560799
426,2019/1/18 18:00,-1.04,-4.9,15,1684.32,1666,1670.4,1673.57,1.6,22,3.498387145
427,2019/1/18 19:00,-4.12,-5.4,6,1032,954.8,769.53,918.78,0.4,5,2.124873544
428,2019/1/18 20:00,-4.58,-5.5,4,769.53,780.85,762.72,771.03,0.1,358,1.328461514
429,2019/1/18 21:00,-6.94,-5.8,1,163.68,360.93,435.2,319.94,2.1,18,0.425205954
430,2019/1/18 22:00,-16.96,-14.2,4,117.54,123.69,151.34,130.86,1,253,0.009322331
431,2019/1/18 23:00,-16.75,-14.3,9,145.42,155.71,198.65,166.59,0.7,248,0.071447664
432,2019/1/19 0:00,-15.85,-13.7,22,314.16,257.89,609.74,393.93,0.5,261,0.371082087
433,2019/1/19 1:00,-14.5,-13.4,24,992.22,319.05,999.41,770.23,0.6,262,1.526723595
434,2019/1/19 2:00,-13.56,-13.3,43,1191.88,318.6,1233.24,914.57,1,248,1.925003077
435,2019/1/19 3:00,-12.64,-13,53,1233.24,345.6,1356.6,978.48,1.3,267,2.02102928
436,2019/1/19 4:00,-11.6,-12.9,57,1369.47,410.64,1392.79,1057.63,0.7,271,2.27972652
437,2019/1/19 5:00,-10.47,-12.5,77,1419.66,445.41,1546.56,1137.21,0.7,244,2.459701207
438,2019/1/19 6:00,-9.72,-12.4,79,1512.87,484.41,1561.47,1186.25,0.8,253,2.619098196
439,2019/1/19 7:00,-7.79,-12,66,1201.59,844.9,887.5,978,0.8,254,2.186734506
440,2019/1/19 8:00,-7.75,-11.8,75,1179.02,1126.54,1222.65,1176.07,1.3,262,2.301272581
441,2019/1/19 9:00,-5.62,-10.9,126,1891.26,1904.52,2076.4,1957.39,1.3,263,3.989388677
442,2019/1/19 10:00,-4.17,-10,130,1840.05,1959.9,2017.61,1939.19,1,268,3.942602254
443,2019/1/19 11:00,-4,-10,111,1710.1,1366.95,1421.88,1499.64,0.6,229,3.379115143
444,2019/1/19 12:00,-4.27,-9.7,147,1661.37,1769.04,1885.69,1772.03,1.1,250,3.562727698
445,2019/1/19 13:00,-3.21,-9.5,184,2291.78,2372.48,2783.88,2482.71,1.3,256,5.044884845
446,2019/1/19 14:00,-2.33,-9.3,206,2732.22,2993.27,3180.45,2968.65,2,262,6.076184469
447,2019/1/19 15:00,-0.66,-9.2,192,2809.98,2685.78,2967.65,2821.14,1.8,267,5.975396004
448,2019/1/19 16:00,-0.14,-9,186,2696.6,2845.4,2768,2770,2.7,284,5.876353209
449,2019/1/19 17:00,-0.08,-9.1,200,2884.25,2678.84,2814.75,2792.61,2.6,256,6.007589831
450,2019/1/19 18:00,1.24,-8.2,230,3354.12,3387.9,3298.2,3346.74,4.3,277,7.073586163
451,2019/1/19 19:00,-2.17,-8.5,201,2208.15,2114,2010.24,2110.8,4.3,276,4.569799333
452,2019/1/19 20:00,-4.16,-8.2,146,1453.92,1205.81,1526,1395.24,4,274,2.946932117
453,2019/1/19 21:00,-4.54,-8.2,104,1080.16,1013.55,953.52,1015.74,3.1,275,2.076233473
454,2019/1/19 22:00,-4.96,-8.3,102,899.13,892.16,874.44,888.58,3.8,281,1.759016254
455,2019/1/19 23:00,-5.52,-8.2,113,806.2,802.72,829.2,812.71,2.4,287,1.516665968
456,2019/1/20 0:00,-5.79,-8,122,853.62,960.48,852.39,888.83,1.7,272,1.646420081
457,2019/1/20 1:00,-5.75,-8.2,150,1043,1017.62,1087.32,1049.31,4.3,279,2.080757309
458,2019/1/20 2:00,-5.39,-7.8,176,1175.68,1253,1370.04,1266.24,4.5,283,2.463921423
459,2019/1/20 3:00,-5.08,-7.8,185,1361.88,1352.93,1396.98,1370.6,4.3,273,2.78510339
460,2019/1/20 4:00,-4.23,-7.6,264,2043.23,2264.23,2499.2,2268.89,2.7,271,4.484463378
461,2019/1/20 5:00,-2.79,-7.3,143,2306.29,1607.76,1510.74,1808.26,3.7,284,4.199248898
462,2019/1/20 6:00,-3.98,-7.5,110,1039.5,1003.4,974.31,1005.74,4.4,293,2.051794692
463,2019/1/20 7:00,-5.58,-7.9,99,712.76,680.13,678.15,690.35,3.9,276,1.339826003
464,2019/1/20 8:00,-5.93,-8,112,659.52,686,730.81,692.11,2.9,274,1.250319112
465,2019/1/20 9:00,-6.58,-7.9,104,674.24,666.39,728.22,689.62,3.7,287,1.237321639
466,2019/1/20 10:00,-7.02,-8.4,117,654.55,671.3,707.2,677.68,3.1,281,1.203141189
467,2019/1/20 11:00,-7.31,-8.5,111,713.44,786.48,788.88,762.93,3.4,272,1.352266238
468,2019/1/20 12:00,-7.41,-8.5,111,781.76,786.48,837.6,801.95,2.4,249,1.470661779
469,2019/1/20 13:00,-7.5,-8.5,146,944.3,939.84,985.32,956.49,2.4,275,1.771652556
470,2019/1/20 14:00,-7.66,-8.3,122,744.12,778.8,852,791.64,1.9,277,1.370452041
471,2019/1/20 15:00,-7.66,-8.2,125,829.53,800.04,840.14,823.24,3,286,1.490883802
472,2019/1/20 16:00,-7.39,-8,122,937.2,939.84,962.88,946.64,2.1,286,1.715403219
473,2019/1/20 17:00,-7.29,-7.9,121,940.31,966.96,991.2,966.16,2.4,279,1.746694029
474,2019/1/20 18:00,-6.64,-7.5,163,1708.84,1537.86,2196.04,1814.25,1.3,312,3.474596249
475,2019/1/20 19:00,-3.95,-7,273,2509.76,2677.5,2780.01,2655.76,2.5,281,5.348769718
476,2019/1/20 20:00,-3.48,-6.9,296,2961.92,2952.95,4157.16,3357.34,1.6,294,6.465161833
477,2019/1/20 21:00,-2.87,-6.8,340,3465,1784.16,3681.92,2977.03,2.9,294,6.405416632
478,2019/1/20 22:00,-2.19,-6.7,285,3185.29,3280.4,3652.28,3372.66,2,282,6.819389332
479,2019/1/20 23:00,-1.18,-6.2,324,3565.35,3337.53,3719.1,3540.66,2.9,290,7.292906173
480,2019/1/21 0:00,-1.87,-6.5,169,1859.34,1774.08,2215.36,1949.59,1.7,338,3.953759299
481,2019/1/21 1:00,-2.67,-6.5,369,2559.15,4247.1,4795.54,3867.26,1.7,274,7.174110277
482,2019/1/21 2:00,-0.89,-6.4,333,4181.4,4071,4370.3,4207.57,3.3,295,8.635238669
483,2019/1/21 3:00,-0.58,-6.5,231,3877.8,3416.82,2762.89,3352.5,1.9,312,7.524397964
484,2019/1/21 4:00,-0.06,-6.2,342,4347,4452.5,4493.3,4430.93,3.2,284,9.092593243
485,2019/1/21 5:00,-0.12,-6.2,338,4271.1,4222.8,4382.04,4291.98,3.6,275,8.836474703
486,2019/1/21 6:00,-0.21,-6.2,337,4260.7,4363.92,4390.4,4338.34,1.8,314,8.924202171
487,2019/1/21 7:00,-0.54,-6.1,327,4319.4,4260.06,4287.5,4288.99,2.2,284,8.895722713
488,2019/1/21 8:00,-0.93,-6.5,328,4221.2,4265.6,4306.88,4264.56,3.6,297,8.758658991
489,2019/1/21 9:00,-1.02,-6.4,323,4175.34,4189.92,4287.5,4217.59,2.9,336,8.666443953
490,2019/1/21 10:00,-0.83,-6.3,321,4168.45,4157.16,4259.4,4195,2.5,279,8.638947978
491,2019/1/21 11:00,-0.31,-6,308,4039.56,4020.95,4102.28,4054.26,2.2,282,8.383238276
492,2019/1/21 12:00,0.24,-5.8,301,3958.22,3992.52,4068.9,4006.55,2.4,299,8.281801917
493,2019/1/21 13:00,-0.12,-5.4,293,3959.43,3947.97,4046.43,3984.61,4.7,296,8.221998275
494,2019/1/21 14:00,-0.7,-5.8,284,3966.34,3935.36,3968.64,3956.78,2.5,303,8.210281589
495,2019/1/21 15:00,-1.06,-5.5,280,3912.85,3890.33,3945.61,3916.26,2.5,282,8.094715989
496,2019/1/21 16:00,-1.69,-6,248,3570.48,3615.74,3672.9,3619.71,4.7,353,7.489959166
497,2019/1/21 17:00,-1.9,-6.1,244,3566.78,3560.22,3657.38,3594.79,0.5,200,7.416084499
498,2019/1/21 18:00,-2.21,-6.3,239,3490,3542.64,3593.15,3541.93,4.1,11,7.279926222
499,2019/1/21 19:00,-2.25,-6.1,206,3210.8,3159.84,3231.75,3200.8,2.4,336,6.693839499
500,2019/1/21 20:00,-3.02,-6.7,183,2970.75,2934.37,2980.46,2961.86,2.2,341,6.205292375
501,2019/1/21 21:00,-3.31,-6.7,176,2815.02,2764.08,2914.83,2831.31,4.1,21,5.894342796
502,2019/1/21 22:00,-4.16,-6.8,152,2632.5,2632.5,2657.34,2640.78,2.3,316,5.467827611
503,2019/1/21 23:00,-5.1,-7,120,2088.6,2112,2337.66,2179.42,1.2,2,4.39859314
504,2019/1/22 0:00,-5.96,-7.7,94,1463,1413.03,1675.59,1517.21,2.4,9,3.104991826
505,2019/1/22 1:00,-6.25,-7.7,88,1798.83,1786.68,1966.7,1850.74,4.4,18,3.854076636
506,2019/1/22 2:00,-6.75,-8,77,1410.91,1395.52,1468.48,1424.97,1,23,2.929092035
507,2019/1/22 3:00,-6.77,-8,26,1277.86,1390.35,1524.35,1397.52,0.3,285,2.516083071
508,2019/1/22 4:00,-6.81,-8,25,1449.42,1468.78,1377.4,1431.87,1.2,315,2.718926058
509,2019/1/22 5:00,-6.77,-8.1,22,1139.88,1199.9,1258.46,1199.41,1.2,343,2.112763325
510,2019/1/22 6:00,-7.08,-8.4,20,1207,1194.83,1226.57,1209.47,0.9,14,2.466587866
