date,clear_sky_rad:W,clear_sky_energy_1h:J,direct_rad:W,global_rad_1h:Wh,sunshine_duration_1h:min,total_cloud_cover:p,effective_cloud_cover:p,relative_humidity_2m:p,wind_speed_2m:ms,relative_humidity_10m:p,wind_speed_10m:ms,relative_humidity_50m:p,relative_humidity_100m:p,OT
2020/1/12 9:00,0.8,220.8,0,0.158,2.9,97.5,93.4,89,2.5,88.2,3.6,85,82.4,0.077787495
2020/1/12 10:00,24.2,46987.9,2.8,10.807,15.8,94.3,85,85.9,2.6,85.3,3.7,82.9,80.8,0.247962495
2020/1/12 11:00,39.7,118666.4,6.2,29.091,19.9,93.4,80.9,81.8,2.6,81.3,3.7,79.1,77.3,1.8708499799999998
2020/1/12 12:00,38.5,146428.4,8.7,36.832,41.7,65.3,49.3,79.6,2.5,79.1,3.6,77.1,75.5,1.659100005
2020/1/12 13:00,21.4,111000.7,4.2,29.4,20.7,97.3,82.1,80,2.2,79.3,3.2,76.6,74.5,0.048049995
2020/1/12 14:00,0,36583.8,0,11.01,9.5,98.9,91.7,80.6,2.1,79,3,73.1,68.3,0
2020/1/12 15:00,0,0,0,0,0.6,99.8,96.5,79.3,2.3,77.4,3.3,70.7,65.3,0
2020/1/12 16:00,0,0,0,0,0,98.1,88.7,79.1,2.2,77.5,3.2,72.3,68.2,0
2020/1/12 17:00,0,0,0,0,0,98,89.5,77.3,1.9,76,2.7,71.4,67.8,0
2020/1/12 18:00,0,0,0,0,0,96.9,87.9,76.6,2.2,75.6,3.1,72,69.1,0
2020/1/12 19:00,0,0,0,0,0,90.2,74.9,74.8,2.6,74.3,3.8,72.5,71.1,0
2020/1/12 20:00,0,0,0,0,0,71.9,49,76.7,2.7,76.1,3.9,73.8,72.1,0
2020/1/12 21:00,0,0,0,0,0,98.1,93,76.9,2.4,76.1,3.4,72.8,70.4,0
2020/1/12 22:00,0,0,0,0,0,98.3,94.3,77.1,2.2,76.3,3.2,73.1,70.6,0
2020/1/12 23:00,0,0,0,0,0,95.1,88.9,75.4,2.2,74.8,3.1,72.4,70.6,0
2020/1/13 0:00,0,0,0,0,0,99.3,94.3,74.6,2.1,73.8,3,70.7,68.2,0
2020/1/13 1:00,0,0,0,0,0,99.8,95.7,71.6,2.6,70.9,3.8,68.4,66.5,0
2020/1/13 2:00,0,0,0,0,0,99.9,98.1,70.9,2.7,70,3.9,67.1,64.8,0
2020/1/13 3:00,0,0,0,0,0,99.7,97.1,71.3,2.7,70.3,3.9,67.3,65,0
2020/1/13 4:00,0,0,0,0,0,97,92,71.1,2.4,70.4,3.5,67.6,65.5,0
2020/1/13 5:00,0,0,0,0,0,99.2,89.9,73.5,2.3,72.6,3.3,69.5,67.2,0
2020/1/13 6:00,0,0,0,0,0,100,77.8,74.5,2.4,72.8,3.5,66.7,62.5,0
2020/1/13 7:00,0,0,0,0,0,100,87.3,66,2.9,64.2,4.1,57.5,52.6,0
2020/1/13 8:00,0,0,0,0,0,100,96.3,62.1,2.9,60.7,4.2,55.9,52.3,0
2020/1/13 9:00,1.8,493.6,0,0.337,1.1,100,96.7,60.5,2.5,59.6,3.6,56.4,54,0.031212495
2020/1/13 10:00,25.5,50877.1,0,5.954,2.3,100,98.1,61.3,2,60.5,2.9,57.3,54.9,0.212224995
2020/1/13 11:00,41.5,124427.5,0,15.207,0,100,100,66.7,1.9,66,2.8,63.6,61.8,0.439662495
2020/1/13 12:00,40.4,153356.9,0,16.997,0,100,100,73.9,1.4,73.7,2,72.7,72.1,0.117212505
2020/1/13 13:00,22.9,117310.4,0,11.175,0.5,100,99.6,86.4,0.4,86,0.6,84.2,82.9,0.029975009999999996
2020/1/13 14:00,0,41090.4,0,3.768,0.5,100,99.7,91.4,2.1,91.2,3,90.3,89.6,0
2020/1/13 15:00,0,0,0,0,0,100,100,89.2,1.8,89.1,2.6,88.3,87.7,0
2020/1/13 16:00,0,0,0,0,0,100,99.1,88.3,1.5,86.9,2.1,82.9,79.8,0
2020/1/13 17:00,0,0,0,0,0,29,26.6,85.6,1.4,82.9,2,73.7,66.9,0
2020/1/13 18:00,0,0,0,0,0,10.6,9,80.2,1.3,78.4,1.8,72.2,68,0
2020/1/13 19:00,0,0,0,0,0,75.7,70.9,69.5,2.8,67.6,4,60.6,55.4,0
2020/1/13 20:00,0,0,0,0,0,4.1,2.4,71.1,3.2,69.1,4.7,61.9,56.4,0
2020/1/13 21:00,0,0,0,0,0,46.4,23.2,70.6,3.6,68.6,5.2,61.4,56.1,0
2020/1/13 22:00,0,0,0,0,0,98.1,49.4,68,3.8,66.4,5.4,60.7,56.6,0
2020/1/13 23:00,0,0,0,0,0,100,50,67,3.4,65.8,5,61.7,58.9,0
2020/1/14 0:00,0,0,0,0,0,100,50,67.9,3.2,67.1,4.6,64.4,62.6,0
2020/1/14 1:00,0,0,0,0,0,100,52.6,66.8,3.4,66.5,4.8,65.4,64.6,0
2020/1/14 2:00,0,0,0,0,0,100,53.2,68.3,2.7,67.9,3.9,66.5,65.6,0
2020/1/14 3:00,0,0,0,0,0,100,67,69.3,2.6,68.8,3.8,67,65.8,0
2020/1/14 4:00,0,0,0,0,0,100,98.6,67.1,3.4,66.7,4.8,65.3,64.4,0
2020/1/14 5:00,0,0,0,0,0,100,99.8,67.7,3.2,67.1,4.5,64.9,63.4,0
2020/1/14 6:00,0,0,0,0,0,100,100,65.8,2.6,64.9,3.7,61.8,59.6,0
2020/1/14 7:00,0,0,0,0,0,100,100,61.9,2.7,61,3.9,57.9,55.8,0
2020/1/14 8:00,0,0,0,0,0,100,100,59.5,3.6,58.9,5.2,56.8,55.5,0
2020/1/14 9:00,2.8,781.3,0.2,0.769,5.2,98,85.2,59.4,3.6,58.7,5.2,56.5,55.1,0.06952499999999999
2020/1/14 10:00,26.9,55019,8.4,14.7,52.7,40.1,26.2,61.2,3.2,60.3,4.6,57.5,55.6,0.24694999500000003
2020/1/14 11:00,43.5,130613.1,26.7,41.297,52,25.6,19.5,62.9,2.9,61.9,4.1,58.5,56.2,0.955399995
2020/1/14 12:00,42.5,160753.2,21.8,51.548,25.4,90.8,74.2,64.4,2.8,63.2,4,59.1,56.4,2.17583745
2020/1/14 13:00,24.5,124057.3,6.4,36.641,16.5,90.4,81.4,61.9,2.7,60.7,3.9,56.6,53.9,0.6279374999999999
2020/1/14 14:00,0,45811.9,0,12.459,0.2,100,99.8,64.7,2.7,63.8,3.8,60.6,58.4,0.03675
2020/1/14 15:00,0,0,0,0,0,100,100,67.8,2.2,66.8,3.1,63.1,60.6,0
2020/1/14 16:00,0,0,0,0,0,100,100,73.7,1.4,72.4,2.1,67.4,63.9,0
2020/1/14 17:00,0,0,0,0,0,98.5,98.2,79.6,1.3,77.8,1.9,71.6,67,0
2020/1/14 18:00,0,0,0,0,0,66.2,61.6,80.9,1.4,78.6,2,70.6,65,0
2020/1/14 19:00,0,0,0,0,0,94.3,86.7,76.2,2.2,73.9,3.1,65.7,59.8,0
2020/1/14 20:00,0,0,0,0,0,18.7,18.7,74.8,2.2,72.8,3.2,65.5,60.3,0
2020/1/14 21:00,0,0,0,0,0,0,0,76.4,2.2,74.5,3.1,67.5,62.5,0
2020/1/14 22:00,0,0,0,0,0,89.6,44.8,75.4,1.8,73.7,2.5,68.2,64.3,0
2020/1/14 23:00,0,0,0,0,0,94.6,48.7,69.9,1.7,68.6,2.5,64,60.7,0
2020/1/15 0:00,0,0,0,0,0,99.7,84.5,67.1,1.5,65.8,2.1,61.5,58.4,0
2020/1/15 1:00,0,0,0,0,0,100,100,63.7,2.2,63,3.1,60.3,58.4,0
2020/1/15 2:00,0,0,0,0,0,100,100,66.3,2.1,65.6,3,63.4,61.9,0
2020/1/15 3:00,0,0,0,0,0,100,100,70.7,2.1,70,3,67.5,65.7,0
2020/1/15 4:00,0,0,0,0,0,100,100,74.2,2.1,73.4,3,70.5,68.5,0
2020/1/15 5:00,0,0,0,0,0,99.1,91.9,79.1,1.5,77.9,2.2,73.5,70.7,0
2020/1/15 6:00,0,0,0,0,0,99.7,96.9,81.3,1.1,79.7,1.5,74.2,70.6,0
2020/1/15 7:00,0,0,0,0,0,100,99.7,79.3,1.1,79.1,1.5,78,77.1,0
2020/1/15 8:00,0,0,0,0,0,100,100,84.9,1.7,84.1,2.4,81,78.8,0.004307144999999985
2020/1/15 9:00,3.9,1083.8,0,0.431,0,100,100,87.9,1.5,87.6,2.2,86.5,85.6,0.299612505
2020/1/15 10:00,28.4,59426.1,0.5,4.915,1.6,99.5,98.6,89.8,1.3,89.2,1.9,87.2,85.6,1.671487485
2020/1/15 11:00,45.6,137241.9,1.6,15.474,3.8,98.8,96.2,89.2,1.6,88,2.3,83.3,79.7,2.5527
2020/1/15 12:00,44.6,168632.1,14.3,31.266,2.5,99.1,97.5,87.8,1.4,85.8,2,78.6,73.1,3.1835500499999996
2020/1/15 13:00,26.3,131261.8,16.1,37.831,51.9,33.9,23.8,82.6,1.9,79.5,2.7,68.4,60.4,1.59315
2020/1/15 14:00,1.2,51108.8,0.8,18.445,59.8,4.4,2.4,81,1.7,77.9,2.5,67.2,59.5,0.023487509999999986
2020/1/15 15:00,0,345.5,0,0.889,16,0,0,78.4,2,75.6,2.9,65.8,58.7,0
2020/1/15 16:00,0,0,0,0,0,0,0,76.2,2.3,73.7,3.3,65,58.7,0
2020/1/15 17:00,0,0,0,0,0,0,0,73.9,2.2,71.8,3.2,64.9,59.8,0
2020/1/15 18:00,0,0,0,0,0,0.1,0,71.9,2,70.3,2.9,64.8,60.8,0
2020/1/15 19:00,0,0,0,0,0,100,50,68.6,2.2,67.1,3.1,61.8,57.9,0
2020/1/15 20:00,0,0,0,0,0,95.3,47.8,69.1,1.9,67.9,2.7,63.8,60.7,0
2020/1/15 21:00,0,0,0,0,0,92.1,46,70.4,1.6,69.3,2.3,65.6,63,0
2020/1/15 22:00,0,0,0,0,0,95.6,47.8,70.8,1.5,69.6,2.1,65.7,63,0
2020/1/15 23:00,0,0,0,0,0,96.3,49.9,70.9,1.6,69.9,2.3,66.2,63.6,0
2020/1/16 0:00,0,0,0,0,0,98.9,50,71.9,1.4,71,2,67.8,65.6,0
2020/1/16 1:00,0,0,0,0,0,99.6,88.7,69.2,1.4,68.6,2,66.2,64.6,0
2020/1/16 2:00,0,0,0,0,0,99.9,94.9,69.8,1,69.3,1.5,67.2,65.9,0
2020/1/16 3:00,0,0,0,0,0,92.4,68.5,70.5,1.7,69.8,2.4,67.4,65.9,0
2020/1/16 4:00,0,0,0,0,0,99.3,84.8,71,1.1,70.1,1.6,66.7,64.5,0
2020/1/16 5:00,0,0,0,0,0,92.6,86,69.9,1.9,69.3,2.7,67.3,65.9,0
2020/1/16 6:00,0,0,0,0,0,92.4,83.5,72.2,2.5,71.3,3.5,68,65.5,0
2020/1/16 7:00,0,0,0,0,0,99,98.1,73.1,2.4,71.6,3.4,66.1,61.7,0
2020/1/16 8:00,0,0,0,0,0,83.2,80.7,77.6,2.5,76.3,3.6,71.1,66.9,0.033105
2020/1/16 9:00,5,1401,0.9,2.326,14.3,46.6,46.3,78.2,2.2,77.5,3.1,74.6,72,0.34197500999999997
2020/1/16 10:00,30,64112.9,10.4,17.073,36.3,62.1,62.1,79.6,1.9,78.6,2.7,74.8,71.4,0.339175005
2020/1/16 11:00,47.8,144331.9,13.7,34.4,26.9,75.8,74.5,79.5,1.8,78.3,2.6,73.4,69,0.219700005
2020/1/16 12:00,47,177007.9,7.5,33.244,19.4,80.1,80.1,78.9,1.9,77.9,2.7,73.5,69.7,0.031049999999999998
2020/1/16 13:00,28.1,138943.4,2.7,20.361,11,95.3,95.1,90.2,2.3,89,3.3,84.8,81.4,0.025387499999999983
2020/1/16 14:00,2.7,56717.1,0.2,7.594,23.9,88.8,86,88,2.4,87.3,3.5,84.4,81.6,0
2020/1/16 15:00,0,754.9,0,0.823,6.4,89.2,87.2,88.5,2.8,88.3,4,87.4,86.4,0
2020/1/16 16:00,0,0,0,0,0,92.3,91.6,91.2,2.5,91.2,3.6,90.9,90.6,0
2020/1/16 17:00,0,0,0,0,0,93.4,93.1,92.8,1.9,92.6,2.7,91.5,90.3,0
2020/1/16 18:00,0,0,0,0,0,66.6,64.6,93,1.6,92.8,2.3,91.3,89.6,0
2020/1/16 19:00,0,0,0,0,0,30.2,30.2,87.1,2.1,86.6,3,84.3,82.2,0
2020/1/16 20:00,0,0,0,0,0,75,41.3,89.9,1.8,89.2,2.6,85.9,82.8,0
2020/1/16 21:00,0,0,0,0,0,79.7,43.2,94.9,1.7,94.2,2.4,90.1,85.4,0
2020/1/16 22:00,0,0,0,0,0,55.4,29,95.4,1.7,94,2.4,87.9,81.3,0
2020/1/16 23:00,0,0,0,0,0,100,50.6,93.1,1.5,90.9,2.2,83.2,75.5,0
2020/1/17 0:00,0,0,0,0,0,100,50.3,84,1.6,82.5,2.2,75.9,69.4,0
2020/1/17 1:00,0,0,0,0,0,100,87.1,82.9,0.8,81.3,1.1,74.7,68.4,0
2020/1/17 2:00,0,0,0,0,0,100,99.5,81,1.2,79.2,1.7,72.4,66.6,0
2020/1/17 3:00,0,0,0,0,0,100,98.1,79,1.5,78,2.2,73.9,70.2,0
2020/1/17 4:00,0,0,0,0,0,100,99.1,79,2,78,2.8,74.1,70.7,0
2020/1/17 5:00,0,0,0,0,0,100,99.9,78.1,2.5,77.1,3.6,73.6,70.5,0
2020/1/17 6:00,0,0,0,0,0,100,99.9,78.2,2.2,77.3,3.2,73.9,71.2,0
2020/1/17 7:00,0,0,0,0,0,100,100,74.6,1.4,73.8,2.1,71,68.9,0
2020/1/17 8:00,0,0,0,0,0,100,100,73.5,1.4,72.8,2,70.4,68.6,0
2020/1/17 9:00,6.2,1732.8,0,1.144,0,100,100,81.5,1.4,79.9,2,74.7,71.2,0.0056749949999999995
2020/1/17 10:00,31.8,69096.9,0,5.148,0.2,100,99.9,83.1,1.3,81.6,1.8,76.4,72.7,0.107337495
2020/1/17 11:00,50.2,151900.9,1.2,15.24,22.9,99.8,89.1,77.3,1.2,76.4,1.7,73,70.2,0.2574375
2020/1/17 12:00,49.4,185893.8,1.3,27.632,30.7,99.7,85.4,76.5,1.2,75.5,1.7,71.7,68.8,0.224374995
2020/1/17 13:00,30,147120.3,0.1,25.04,3.8,100,97,76.6,1,75.1,1.5,69.7,65.6,0.07597499999999999
2020/1/17 14:00,4.2,62605.1,0,10.138,1.5,100,98.7,77.9,1.2,76.7,1.8,72,68.6,0
2020/1/17 15:00,0,1176.1,0,1.494,6.3,100,85.1,80.1,1.3,79.1,1.9,75.2,72.3,0
2020/1/17 16:00,0,0,0,0,0,100,73,82.7,1.4,81.7,2,77.9,75.1,0
2020/1/17 17:00,0,0,0,0,0,99.5,68.3,86.9,1.4,85.7,2.1,81.6,78.7,0
2020/1/17 18:00,0,0,0,0,0,99.4,62.3,94.6,1.7,92.7,2.5,86.4,82.2,0
2020/1/17 19:00,0,0,0,0,0,100,92,89.1,1.3,87.8,1.9,83.2,79.8,0
2020/1/17 20:00,0,0,0,0,0,100,97,90,1.3,88.6,1.8,83.7,80.1,0
2020/1/17 21:00,0,0,0,0,0,99.9,94.2,87.3,1,86.3,1.4,82.8,79.9,0
2020/1/17 22:00,0,0,0,0,0,99.7,80,95.6,1.3,93.7,1.8,86.7,81.8,0
2020/1/17 23:00,0,0,0,0,0,97.9,50.7,98.3,1.4,96.1,1.9,88.7,83.6,0
2020/1/18 0:00,0,0,0,0,0,92.3,48.3,92.6,0.8,91.4,1.1,86.7,83,0
2020/1/18 1:00,0,0,0,0,0,100,95.8,91,1.3,89.3,1.8,83.1,77.9,0
2020/1/18 2:00,0,0,0,0,0,99.9,98.4,89.4,0.8,87.7,1.1,81.6,76.8,0
2020/1/18 3:00,0,0,0,0,0,99.8,97.1,84.3,0.5,84,0.7,82.4,81,0
2020/1/18 4:00,0,0,0,0,0,99.2,81.9,87.4,1,86.5,1.4,83.1,80.4,0
2020/1/18 5:00,0,0,0,0,0,97.8,51.2,87.1,0.7,86.1,1.1,82.2,78.8,0
2020/1/18 6:00,0,0,0,0,0,97.7,55.6,92.3,1,90.2,1.5,82.8,76.8,0
2020/1/18 7:00,0,0,0,0,0,99.5,83.6,91.7,0.9,90,1.3,83.4,77.8,0
2020/1/18 8:00,0,0,0,0,0,100,95,90.3,0.9,88.1,1.3,80,73.3,0
2020/1/18 9:00,7.4,2211.1,0,2.104,2.2,99.9,96,88.6,0.6,86.8,0.9,80,74.1,0.163975005
2020/1/18 10:00,33.6,74397.6,0,8.454,5,99.9,95.9,89.1,0.9,86.8,1.3,78.2,70.5,0.7708749899999999
2020/1/18 11:00,52.7,159965.8,0,17.338,4.9,100,96.1,89.5,1.1,87.2,1.6,78,69.9,0.8507124899999999
2020/1/18 12:00,52.1,195302,0.1,23.982,2,100,98.5,89.7,1.3,87.8,1.8,79.9,72.6,0.6161250300000001
2020/1/18 13:00,32.1,155809.4,0.3,23.598,6.4,100,94.7,83.5,1,81.8,1.5,75.2,69.6,0.1067625
2020/1/18 14:00,5.7,68796.9,0.2,13.626,4.7,100,96.3,86.8,1.3,85.2,1.8,79.3,74.2,0.024400005
2020/1/18 15:00,0,1608.8,0,3.023,1.7,100,96.9,86.1,1.3,85.3,1.8,81.9,78.9,0
2020/1/18 16:00,0,0,0,0,0,100,97.3,88.4,1.4,87.7,2,84.7,82.2,0
2020/1/18 17:00,0,0,0,0,0,100,90.6,90,1.6,89.4,2.3,86.8,84.5,0
2020/1/18 18:00,0,0,0,0,0,98.2,72.7,90.8,1.8,90.2,2.6,87.4,85,0
2020/1/18 19:00,0,0,0,0,0,99.7,94.5,85.9,2.2,85.5,3.1,83.7,82.2,0
2020/1/18 20:00,0,0,0,0,0,99.6,98.4,84.6,2.4,84.6,3.5,84.2,83.8,0
2020/1/18 21:00,0,0,0,0,0,98.7,98.7,85.1,2.5,85.1,3.6,85.2,85.4,0
2020/1/18 22:00,0,0,0,0,0,82.8,82.8,87.5,2.6,87.5,3.7,87.4,87.5,0
2020/1/18 23:00,0,0,0,0,0,98.6,98,91.2,3.5,91.2,5.1,91.5,91.9,0
2020/1/19 0:00,0,0,0,0,0,99.9,99.9,92.7,3.3,92.9,4.7,93.8,94.6,0
2020/1/19 1:00,0,0,0,0,0,98.6,98.6,94.4,4.4,94.9,6.3,97.1,97.7,0
2020/1/19 2:00,0,0,0,0,0,99.7,99.7,95.3,5.1,94.9,7.3,93.6,93.3,0
2020/1/19 3:00,0,0,0,0,0,99.9,99.9,96.2,5.1,95.8,7.3,94.5,94,0
2020/1/19 4:00,0,0,0,0,0,100,100,96.6,5.1,96.3,7.3,95.4,95.1,0
2020/1/19 5:00,0,0,0,0,0,100,100,97.4,5,97.1,7.2,96.1,95.7,0
2020/1/19 6:00,0,0,0,0,0,100,100,98.4,4.8,98.2,6.9,97.5,97.2,0
2020/1/19 7:00,0,0,0,0,0,97.4,97.4,90.2,5.9,89.8,8.5,88.4,88,0
2020/1/19 8:00,0,0,0,0,0,62.1,62.1,87.7,5.3,87.2,7.6,85.5,85.1,0
2020/1/19 9:00,8.7,4191.7,2.3,3.904,16.8,49.9,49.9,81.8,4.4,81.2,6.3,79.1,78.1,0.047812499999999994
2020/1/19 10:00,35.6,80037.7,16.9,22.49,44.5,38.1,37.3,77.7,4,77,5.7,74.9,73.6,0.2871375
2020/1/19 11:00,55.4,168542.6,21.3,48.348,50.7,100,59.8,72.8,4.1,72.2,5.8,70.1,68.8,0.39387501
2020/1/19 12:00,54.8,205243.3,6.3,55.902,48.9,100,60,72.3,3.4,71.7,4.9,69.7,68.6,0.221612505
2020/1/19 13:00,34.4,165026.1,0.8,41.399,51.5,100,57.7,68.2,2.5,67.4,3.6,64.6,63,0.120287505
2020/1/19 14:00,7.3,75320.3,0.1,19.605,40.9,100,73.7,68.9,2.2,67.9,3.2,64.5,62.6,0
2020/1/19 15:00,0,2052.9,0,4.345,2.2,100,97.5,71.4,2.5,70.4,3.5,67,64.9,0
2020/1/19 16:00,0,0,0,0,0,100,98.7,74.9,2.3,73.9,3.3,70.7,68.8,0
2020/1/19 17:00,0,0,0,0,0,100,97.2,76.7,2,75.6,2.9,72.2,70.2,0
2020/1/19 18:00,0,0,0,0,0,100,99.1,76.7,2,75.7,2.9,72.3,70.4,0
2020/1/19 19:00,0,0,0,0,0,100,100,75,2.4,74.5,3.5,72.8,71.9,0
2020/1/19 20:00,0,0,0,0,0,100,100,74.3,2.7,73.7,3.8,71.7,70.5,0
2020/1/19 21:00,0,0,0,0,0,100,100,69.3,2.4,68.6,3.5,66.4,65.3,0
2020/1/19 22:00,0,0,0,0,0,100,100,71.3,1.9,70.6,2.8,68.3,67.3,0
2020/1/19 23:00,0,0,0,0,0,100,100,75.8,2,75.1,2.8,72.8,72.2,0
2020/1/20 0:00,0,0,0,0,0,100,100,82.8,2.7,82.1,3.9,79.6,78.6,0
2020/1/20 1:00,0,0,0,0,0,100,99.9,88,1.8,87.4,2.6,85.5,84,0
2020/1/20 2:00,0,0,0,0,0,100,100,87.7,1.8,87,2.6,84.5,82.7,0
2020/1/20 3:00,0,0,0,0,0,100,99.6,91.2,2.9,89.6,4.1,84.4,81.4,0
2020/1/20 4:00,0,0,0,0,0,100,99.7,86.1,3.8,85,5.5,81.6,79.9,0
2020/1/20 5:00,0,0,0,0,0,100,100,85.1,3.8,84.2,5.4,81,79.4,0
2020/1/20 6:00,0,0,0,0,0,100,100,87.2,3.6,86.2,5.2,82.9,81.3,0
2020/1/20 7:00,0,0,0,0,0,100,100,92.2,2.4,90.9,3.4,86.6,84.2,0
2020/1/20 8:00,0,0,0,0,0,100,100,93.1,1.9,91.8,2.7,87.4,85.1,0
2020/1/20 9:00,10.1,6251.4,0,0.908,0,100,100,92.7,2.5,91.5,3.6,87.6,85.6,0
2020/1/20 10:00,37.8,86041.8,0,5.565,0.6,100,99.9,93,2.2,92.1,3.2,88.9,87.1,0.03636248999999998
2020/1/20 11:00,58.2,177646.4,0.2,11.548,0.9,100,100,86.3,3.7,85.8,5.3,84.1,83.3,0.08405001
2020/1/20 12:00,57.8,215727.4,2.9,16.649,0.4,99.8,99.8,81.6,4.7,81.2,6.7,79.9,79.5,0.06242499
2020/1/20 13:00,36.7,174783.9,2.3,17.773,3.3,96.8,96,74.3,5.7,74,8.1,73.2,73.2,0.03675
2020/1/20 14:00,9,82206.1,1,11.168,20.6,65.9,65.9,72.4,6.7,72.2,9.6,71.8,72,0
2020/1/20 15:00,0,4432.2,0,3.153,0,100,100,74.4,6.9,74.3,9.8,74.1,74.5,0
2020/1/20 16:00,0,0,0,0,0,100,100,75.8,6.5,75.6,9.4,75.5,75.9,0
2020/1/20 17:00,0,0,0,0,0,100,100,80.4,6.8,80.4,9.7,80.2,80.3,0
2020/1/20 18:00,0,0,0,0,0,100,100,90.2,7,89.4,10.1,86.6,85,0
2020/1/20 19:00,0,0,0,0,0,100,100,91.3,6.6,90.6,9.4,88.1,86.6,0
2020/1/20 20:00,0,0,0,0,0,100,100,92,6,91.4,8.6,89.4,88.4,0
2020/1/20 21:00,0,0,0,0,0,100,100,91.4,5.6,90.7,8.1,88.4,87.3,0
2020/1/20 22:00,0,0,0,0,0,100,100,91.3,5.6,90.5,8.1,88.5,87.7,0
2020/1/20 23:00,0,0,0,0,0,100,100,90.9,4.9,90,7,87.1,85.7,0
2020/1/21 0:00,0,0,0,0,0,100,100,85.8,4.8,85.2,6.8,83.1,81.9,0
2020/1/21 1:00,0,0,0,0,0,100,93.3,91.5,4.2,91.1,6,89.8,89.3,0
2020/1/21 2:00,0,0,0,0,0,78.9,70.7,90.6,4.4,90.4,6.3,89.7,89.6,0
2020/1/21 3:00,0,0,0,0,0,84.3,81.5,83.1,5,82.6,7.2,80.9,80.1,0
2020/1/21 4:00,0,0,0,0,0,69.1,67.9,82.1,4.7,81.5,6.8,79.6,79.2,0
2020/1/21 5:00,0,0,0,0,0,97.6,92.7,81.1,5.1,80.7,7.3,79.4,79.3,0
2020/1/21 6:00,0,0,0,0,0,73,73,78.7,4.9,78.2,7,77,76.9,0
2020/1/21 7:00,0,0,0,0,0,85.2,85.2,73.6,4.5,73.2,6.5,72.2,72.6,0
2020/1/21 8:00,0,0,0,0,0,97.7,97.7,78.9,4.9,78.6,7,78.3,79.1,0
2020/1/21 9:00,11.4,8390.1,0.7,2.403,4.6,98.3,97.9,83.3,5.2,83.1,7.5,82.7,83.1,0.1322625
2020/1/21 10:00,40.1,92436.6,2.9,11.432,16.3,99.6,93.2,86.3,4.8,86.2,6.9,86,86.3,0.219
2020/1/21 11:00,61.2,187290.6,2.1,20.365,6.9,100,99,85.6,5.3,85.3,7.7,84.7,85.1,0.18384999
2020/1/21 12:00,60.8,226762.7,0.6,17.66,0.5,100,99.9,82.8,5.9,82.5,8.5,81.6,81.6,0.029950005
2020/1/21 13:00,39.3,185094.7,0,9.495,0,100,100,92.1,4.5,92,6.5,91.9,92,0.003574995
2020/1/21 14:00,10.6,89487.7,0,4.583,0,100,100,93.5,4.9,92.9,7,91.3,90.9,0
2020/1/21 15:00,0,7032.2,0,1.412,0,100,100,93.4,4.4,92.8,6.3,91,90,0
2020/1/21 16:00,0,0,0,0,0,100,100,94.4,4,94,5.8,92.8,92.2,0
2020/1/21 17:00,0,0,0,0,0,100,100,96.3,4.6,95.8,6.7,94.3,93.6,0
2020/1/21 18:00,0,0,0,0,0,100,100,91.4,5.5,91.1,7.9,90.3,90.1,0
2020/1/21 19:00,0,0,0,0,0,100,100,90.5,5.3,90.2,7.7,89.8,89.9,0
2020/1/21 20:00,0,0,0,0,0,100,100,88,6.1,87.7,8.8,86.9,86.9,0
2020/1/21 21:00,0,0,0,0,0,98.9,98.2,84.5,6,84.2,8.6,83.5,83.6,0
2020/1/21 22:00,0,0,0,0,0,76.7,76.7,87.4,5.9,87.1,8.4,86.8,87.6,0
2020/1/21 23:00,0,0,0,0,0,74.7,74.7,87.4,6,87.1,8.6,86.5,87,0
2020/1/22 0:00,0,0,0,0,0,63.2,63.2,80.6,5.8,80.3,8.4,79.2,79.6,0
2020/1/22 1:00,0,0,0,0,0,99.9,99.9,72.6,5,72.1,7.2,70.8,71.3,0
2020/1/22 2:00,0,0,0,0,0,98,98,82.4,6,82.2,8.6,81.4,82.5,0
2020/1/22 3:00,0,0,0,0,0,84.7,84.7,86.3,6.8,86.1,9.7,85.4,85.9,0
2020/1/22 4:00,0,0,0,0,0,94.2,94.2,87.5,6.3,87.3,9,86.6,87.3,0
2020/1/22 5:00,0,0,0,0,0,98.2,98.2,87.2,5.7,87,8.3,86.6,87.2,0
2020/1/22 6:00,0,0,0,0,0,99.3,99.3,86.7,5.2,86.6,7.4,86.4,86.9,0
2020/1/22 7:00,0,0,0,0,0,91.1,91.1,88.1,4.8,88.1,6.9,87.9,88.1,0
2020/1/22 8:00,0,0,0,0,0,97.7,97.7,87.6,4.7,87.5,6.7,87.4,87.4,0
2020/1/22 9:00,12.9,10608.1,0.4,2.11,2.4,99.1,99.1,87.5,4.5,87.5,6.5,87.5,87.5,0.0159375
2020/1/22 10:00,42.5,99250.4,2.3,9.426,6.9,96.6,96.6,86.9,4.2,87,6,87.3,87.5,0.21391249499999998
2020/1/22 11:00,64.3,197487.5,4.4,21.323,7.1,96.3,96.3,84.4,3.8,84.5,5.4,84.5,84.6,1.6460249999999998
2020/1/22 12:00,64,238355.9,9.1,33.633,12.7,91.2,91.2,75.7,3.7,75.4,5.4,74.6,74.1,3.096800025
2020/1/22 13:00,42,195968.1,9.1,35.773,15.2,83.8,83.8,75.5,3.8,75.5,5.5,75.3,75.3,0.26758749
2020/1/22 14:00,12.3,97199.3,2.3,21.294,25.9,80.3,76,76.3,3.4,76.2,4.8,76,75.9,0.004900005
